,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,months,hours,week_days,HI
6904,1,0,1,1,16.4,20.455,43,0.0,12,49,61,4,0,5,16.4
6905,1,0,1,1,14.76,17.425,62,8.9981,10,28,38,4,1,5,14.76
6906,1,0,1,1,14.76,16.665,50,26.0027,6,5,11,4,2,5,14.76
6907,1,0,1,1,13.94,15.15,53,22.0028,3,5,8,4,3,5,13.94
6908,1,0,1,1,13.94,15.91,49,16.9979,2,3,5,4,4,5,13.94
6909,1,0,1,1,13.12,15.15,53,22.0028,0,23,23,4,5,5,13.12
6910,1,0,1,1,12.3,13.635,49,26.0027,0,80,80,4,6,5,12.3
6911,1,0,1,1,12.3,14.395,49,19.0012,15,231,246,4,7,5,12.3
6912,1,0,1,1,12.3,13.635,49,22.0028,19,489,508,4,8,5,12.3
6913,1,0,1,1,13.94,15.15,42,22.0028,58,318,376,4,9,5,13.94
6914,1,0,1,1,14.76,16.665,40,22.0028,81,157,238,4,10,5,14.76
6915,1,0,1,1,16.4,20.455,37,19.9995,112,179,291,4,11,5,16.4
6916,1,0,1,1,17.22,21.21,35,19.9995,113,224,337,4,12,5,17.22
6917,1,0,1,1,18.04,21.97,33,22.0028,173,238,411,4,13,5,18.04
6918,1,0,1,1,19.68,23.485,29,26.0027,240,250,490,4,14,5,19.68
6919,1,0,1,1,20.5,24.24,27,19.0012,218,319,537,4,15,5,20.5
6920,1,0,1,1,20.5,24.24,22,27.9993,184,352,536,4,16,5,20.5
6921,1,0,1,1,21.32,25.0,23,27.9993,172,483,655,4,17,5,21.32
6922,1,0,1,1,20.5,24.24,22,31.0009,104,380,484,4,18,5,20.5
6923,1,0,1,1,19.68,23.485,23,19.9995,115,297,412,4,19,5,19.68
6924,1,0,1,1,18.86,22.725,24,19.0012,61,191,252,4,20,5,18.86
6925,1,0,1,1,18.04,21.97,26,8.9981,54,136,190,4,21,5,18.04
6926,1,0,1,1,16.4,20.455,35,15.0013,34,124,158,4,22,5,16.4
6927,1,0,1,1,17.22,21.21,30,19.0012,21,92,113,4,23,5,17.22
6928,1,0,0,1,17.22,21.21,26,19.9995,9,85,94,4,0,6,17.22
6929,1,0,0,1,16.4,20.455,28,16.9979,9,60,69,4,1,6,16.4
6930,1,0,0,1,14.76,16.665,29,23.9994,11,25,36,4,2,6,14.76
6931,1,0,0,1,14.76,16.665,32,16.9979,7,21,28,4,3,6,14.76
6932,1,0,0,1,13.12,15.91,36,11.0014,3,4,7,4,4,6,13.12
6933,1,0,0,1,13.12,15.91,33,11.0014,0,2,2,4,5,6,13.12
6934,1,0,0,1,13.12,15.91,36,12.998,1,18,19,4,6,6,13.12
6935,1,0,0,1,13.12,15.15,33,19.0012,14,40,54,4,7,6,13.12
6936,1,0,0,1,13.94,15.91,34,16.9979,29,94,123,4,8,6,13.94
6937,1,0,0,1,16.4,20.455,30,16.9979,103,173,276,4,9,6,16.4
6938,1,0,0,1,17.22,21.21,28,16.9979,187,176,363,4,10,6,17.22
6939,1,0,0,1,18.04,21.97,24,19.9995,251,244,495,4,11,6,18.04
6940,1,0,0,1,18.86,22.725,23,26.0027,320,270,590,4,12,6,18.86
6941,1,0,0,1,20.5,24.24,22,12.998,355,288,643,4,13,6,20.5
6942,1,0,0,1,20.5,24.24,22,19.9995,326,252,578,4,14,6,20.5
6943,1,0,0,1,21.32,25.0,19,27.9993,321,305,626,4,15,6,21.32
6944,1,0,0,1,22.14,25.76,19,26.0027,354,261,615,4,16,6,22.14
6945,1,0,0,1,22.14,25.76,19,27.9993,299,268,567,4,17,6,22.14
6946,1,0,0,1,22.14,25.76,18,19.9995,227,290,517,4,18,6,22.14
6947,1,0,0,1,22.14,25.76,16,22.0028,170,243,413,4,19,6,22.14
6948,1,0,0,1,20.5,24.24,20,15.0013,73,135,208,4,20,6,20.5
6949,1,0,0,1,20.5,24.24,20,12.998,75,159,234,4,21,6,20.5
6950,1,0,0,1,19.68,23.485,20,12.998,76,106,182,4,22,6,19.68
6951,1,0,0,1,18.86,22.725,23,15.0013,32,86,118,4,23,6,18.86
6952,1,0,0,1,18.04,21.97,24,15.0013,21,64,85,4,0,7,18.04
6953,1,0,0,1,18.04,21.97,24,15.0013,14,50,64,4,1,7,18.04
6954,1,0,0,1,18.04,21.97,24,15.0013,7,25,32,4,2,7,18.04
6955,1,0,0,1,17.22,21.21,26,8.9981,8,18,26,4,3,7,17.22
6956,1,0,0,1,16.4,20.455,40,0.0,0,7,7,4,4,7,16.4
6957,1,0,0,1,15.58,19.695,46,0.0,4,8,12,4,5,7,15.58
6958,1,0,0,1,14.76,18.94,37,0.0,7,21,28,4,6,7,14.76
6959,1,0,0,1,15.58,19.695,27,11.0014,12,25,37,4,7,7,15.58
6960,1,0,0,1,16.4,20.455,30,12.998,19,65,84,4,8,7,16.4
6961,1,0,0,1,18.04,21.97,26,15.0013,71,108,179,4,9,7,18.04
6962,1,0,0,1,20.5,24.24,25,15.0013,113,186,299,4,10,7,20.5
6963,1,0,0,1,20.5,24.24,25,19.0012,195,209,404,4,11,7,20.5
6964,1,0,0,1,22.14,25.76,24,16.9979,198,259,457,4,12,7,22.14
6965,1,0,0,1,23.78,27.275,23,11.0014,229,254,483,4,13,7,23.78
6966,1,0,0,1,24.6,29.545,18,30.0026,254,249,503,4,14,7,24.6
6967,1,0,0,1,25.42,30.305,17,23.9994,260,226,486,4,15,7,25.42
6968,1,0,0,1,26.24,30.305,19,22.0028,232,244,476,4,16,7,26.24
6969,1,0,0,1,25.42,30.305,22,19.9995,185,226,411,4,17,7,25.42
6970,1,0,0,1,25.42,30.305,25,22.0028,151,159,310,4,18,7,25.42
6971,1,0,0,1,24.6,30.305,23,26.0027,89,187,276,4,19,7,24.6
6972,1,0,0,1,22.96,26.515,28,27.9993,65,146,211,4,20,7,22.96
6973,1,0,0,1,21.32,25.0,34,15.0013,53,77,130,4,21,7,21.32
6974,1,0,0,1,20.5,24.24,36,15.0013,33,85,118,4,22,7,20.5
6975,1,0,0,1,20.5,24.24,39,16.9979,10,41,51,4,23,7,20.5
6976,1,0,1,1,19.68,23.485,39,19.0012,8,29,37,4,0,1,19.68
6977,1,0,1,1,18.86,22.725,41,8.9981,4,12,16,4,1,1,18.86
6978,1,0,1,1,18.86,22.725,31,12.998,2,4,6,4,2,1,18.86
6979,1,0,1,1,18.04,21.97,30,11.0014,0,3,3,4,3,1,18.04
6980,1,0,1,1,18.04,21.97,24,12.998,2,3,5,4,4,1,18.04
6981,1,0,1,1,18.04,21.97,24,12.998,2,30,32,4,5,1,18.04
6982,1,0,1,1,17.22,21.21,26,15.0013,3,108,111,4,6,1,17.22
6983,1,0,1,1,17.22,21.21,28,12.998,11,320,331,4,7,1,17.22
6984,1,0,1,1,18.04,21.97,30,12.998,22,595,617,4,8,1,18.04
6985,1,0,1,1,18.86,22.725,31,23.9994,50,236,286,4,9,1,18.86
6986,1,0,1,1,20.5,24.24,27,32.9975,65,113,178,4,10,1,20.5
6987,1,0,1,1,21.32,25.0,27,27.9993,96,127,223,4,11,1,21.32
6988,1,0,1,1,22.14,25.76,28,47.9988,94,186,280,4,12,1,22.14
6989,1,0,1,1,22.14,25.76,28,39.0007,108,173,281,4,13,1,22.14
6990,1,0,1,1,22.96,26.515,28,36.9974,66,152,218,4,14,1,22.96
6991,1,0,1,1,23.78,27.275,28,36.9974,82,173,255,4,15,1,23.78
6992,1,0,1,1,22.96,26.515,30,27.9993,81,310,391,4,16,1,22.96
6993,1,0,1,1,22.14,25.76,32,27.9993,67,565,632,4,17,1,22.14
6994,1,0,1,1,22.14,25.76,34,19.9995,60,586,646,4,18,1,22.14
6995,1,0,1,1,21.32,25.0,34,23.9994,35,386,421,4,19,1,21.32
6996,1,0,1,1,20.5,24.24,36,30.0026,21,255,276,4,20,1,20.5
6997,1,0,1,3,19.68,23.485,41,27.9993,14,151,165,4,21,1,19.68
6998,1,0,1,2,18.86,22.725,41,32.9975,6,102,108,4,22,1,18.86
6999,1,0,1,1,18.04,21.97,44,19.9995,6,61,67,4,23,1,18.04
7000,1,0,1,2,18.04,21.97,47,19.0012,3,23,26,4,0,2,18.04
7001,1,0,1,1,17.22,21.21,50,15.0013,0,9,9,4,1,2,17.22
7002,1,0,1,1,14.76,17.425,71,8.9981,0,2,2,4,2,2,14.76
7003,1,0,1,1,14.76,17.425,71,8.9981,0,2,2,4,3,2,14.76
7004,1,0,1,1,13.94,16.665,71,8.9981,0,2,2,4,4,2,13.94
7005,1,0,1,1,13.94,16.665,71,8.9981,0,24,24,4,5,2,13.94
7006,1,0,1,1,13.94,17.425,71,7.0015,3,100,103,4,6,2,13.94
7007,1,0,1,1,13.94,17.425,71,7.0015,16,368,384,4,7,2,13.94
7008,1,0,1,1,15.58,19.695,62,8.9981,22,670,692,4,8,2,15.58
7009,1,0,1,1,17.22,21.21,67,12.998,16,303,319,4,9,2,17.22
7010,1,0,1,1,18.86,22.725,47,11.0014,49,132,181,4,10,2,18.86
7011,1,0,1,1,20.5,24.24,36,0.0,78,161,239,4,11,2,20.5
7012,1,0,1,1,22.14,25.76,22,19.0012,75,184,259,4,12,2,22.14
7013,1,0,1,1,21.32,25.0,23,11.0014,81,202,283,4,13,2,21.32
7014,1,0,1,1,22.14,25.76,24,12.998,75,149,224,4,14,2,22.14
7015,1,0,1,1,22.96,26.515,21,19.9995,46,157,203,4,15,2,22.96
7016,1,0,1,1,23.78,27.275,21,16.9979,66,296,362,4,16,2,23.78
7017,1,0,1,1,22.96,26.515,21,35.0008,88,656,744,4,17,2,22.96
7018,1,0,1,1,22.14,25.76,22,27.9993,78,626,704,4,18,2,22.14
7019,1,0,1,1,21.32,25.0,20,23.9994,51,428,479,4,19,2,21.32
7020,1,0,1,1,18.86,22.725,28,26.0027,34,248,282,4,20,2,18.86
7021,1,0,1,1,18.04,21.97,30,30.0026,15,191,206,4,21,2,18.04
7022,1,0,1,1,16.4,20.455,37,32.9975,9,118,127,4,22,2,16.4
7023,1,0,1,1,14.76,16.665,40,27.9993,14,48,62,4,23,2,14.76
7024,1,0,1,1,13.94,15.15,36,27.9993,8,22,30,4,0,3,13.94
7025,1,0,1,1,13.94,15.91,39,19.0012,3,9,12,4,1,3,13.94
7026,1,0,1,1,13.12,15.15,45,19.0012,0,2,2,4,2,3,13.12
7027,1,0,1,1,12.3,14.395,49,15.0013,0,2,2,4,3,3,12.3
7028,1,0,1,1,11.48,13.635,56,12.998,1,26,27,4,5,3,11.48
7029,1,0,1,1,11.48,14.395,56,7.0015,3,103,106,4,6,3,11.48
7030,1,0,1,1,11.48,14.395,52,8.9981,18,303,321,4,7,3,11.48
7031,1,0,1,1,12.3,14.395,49,15.0013,14,581,595,4,8,3,12.3
7032,1,0,1,2,13.12,15.15,49,19.9995,20,282,302,4,9,3,13.12
7033,1,0,1,2,13.94,15.15,49,22.0028,26,127,153,4,10,3,13.94
7034,1,0,1,2,15.58,19.695,43,22.0028,38,142,180,4,11,3,15.58
7035,1,0,1,2,14.76,16.665,46,26.0027,35,147,182,4,12,3,14.76
7036,1,0,1,2,16.4,20.455,40,23.9994,16,147,163,4,13,3,16.4
7037,1,0,1,1,14.76,17.425,57,12.998,34,101,135,4,14,3,14.76
7038,1,0,1,3,15.58,19.695,46,15.0013,50,152,202,4,15,3,15.58
7039,1,0,1,1,18.04,21.97,33,19.9995,51,256,307,4,16,3,18.04
7040,1,0,1,1,17.22,21.21,35,26.0027,52,527,579,4,17,3,17.22
7041,1,0,1,3,16.4,20.455,43,27.9993,39,546,585,4,18,3,16.4
7042,1,0,1,1,16.4,20.455,40,23.9994,28,356,384,4,19,3,16.4
7043,1,0,1,1,14.76,16.665,46,22.0028,22,213,235,4,20,3,14.76
7044,1,0,1,1,13.94,15.15,57,26.0027,11,154,165,4,21,3,13.94
7045,1,0,1,1,13.94,15.15,57,22.0028,4,130,134,4,22,3,13.94
7046,1,0,1,1,13.94,15.15,57,19.9995,9,52,61,4,23,3,13.94
7047,1,0,1,1,13.12,15.15,66,19.0012,1,22,23,4,0,4,13.12
7048,1,0,1,1,13.12,15.15,66,15.0013,2,7,9,4,1,4,13.12
7049,1,0,1,1,13.12,15.15,61,19.0012,0,4,4,4,2,4,13.12
7050,1,0,1,1,13.12,15.15,61,16.9979,2,3,5,4,3,4,13.12
7051,1,0,1,1,12.3,14.395,61,15.0013,0,1,1,4,4,4,12.3
7052,1,0,1,1,12.3,14.395,61,15.0013,0,21,21,4,5,4,12.3
7053,1,0,1,1,12.3,14.395,65,16.9979,2,94,96,4,6,4,12.3
7054,1,0,1,1,12.3,13.635,65,22.0028,12,294,306,4,7,4,12.3
7055,1,0,1,1,13.12,15.15,66,22.0028,20,604,624,4,8,4,13.12
7056,1,0,1,1,14.76,16.665,57,23.9994,16,271,287,4,9,4,14.76
7057,1,0,1,1,16.4,20.455,50,19.9995,38,103,141,4,10,4,16.4
7058,1,0,1,1,17.22,21.21,47,19.9995,50,174,224,4,11,4,17.22
7059,1,0,1,1,18.86,22.725,41,30.0026,60,199,259,4,12,4,18.86
7060,1,0,1,1,19.68,23.485,36,30.0026,55,148,203,4,13,4,19.68
7061,1,0,1,1,20.5,24.24,31,22.0028,74,150,224,4,14,4,20.5
7062,1,0,1,1,19.68,23.485,31,16.9979,42,169,211,4,15,4,19.68
7063,1,0,1,1,19.68,23.485,31,19.0012,54,299,353,4,16,4,19.68
7064,1,0,1,1,20.5,24.24,27,26.0027,60,596,656,4,17,4,20.5
7065,1,0,1,1,20.5,24.24,27,26.0027,63,547,610,4,18,4,20.5
7066,1,0,1,1,18.86,22.725,31,19.9995,50,383,433,4,19,4,18.86
7067,1,0,1,1,18.04,21.97,33,16.9979,26,254,280,4,20,4,18.04
7068,1,0,1,1,17.22,21.21,35,8.9981,13,174,187,4,21,4,17.22
7069,1,0,1,1,17.22,21.21,35,12.998,15,143,158,4,22,4,17.22
7070,1,0,1,1,17.22,21.21,35,12.998,8,86,94,4,23,4,17.22
7071,1,0,1,1,16.4,20.455,37,16.9979,14,41,55,4,0,5,16.4
7072,1,0,1,1,14.76,17.425,46,12.998,2,28,30,4,1,5,14.76
7073,1,0,1,1,13.94,16.665,49,12.998,6,5,11,4,2,5,13.94
7074,1,0,1,1,13.94,16.665,61,11.0014,3,8,11,4,3,5,13.94
7075,1,0,1,2,13.94,16.665,53,8.9981,1,4,5,4,4,5,13.94
7076,1,0,1,2,13.94,16.665,53,11.0014,2,19,21,4,5,5,13.94
7077,1,0,1,1,13.12,15.91,57,11.0014,0,84,84,4,6,5,13.12
7078,1,0,1,1,13.94,15.91,61,15.0013,13,283,296,4,7,5,13.94
7079,1,0,1,1,15.58,19.695,46,11.0014,24,539,563,4,8,5,15.58
7080,1,0,1,1,17.22,21.21,41,11.0014,36,294,330,4,9,5,17.22
7081,1,0,1,1,18.04,21.97,38,12.998,59,133,192,4,10,5,18.04
7082,1,0,1,1,18.86,22.725,36,8.9981,75,158,233,4,11,5,18.86
7083,1,0,1,1,20.5,24.24,31,0.0,104,218,322,4,12,5,20.5
7084,1,0,1,1,21.32,25.0,27,19.0012,112,246,358,4,13,5,21.32
7085,1,0,1,1,21.32,25.0,27,0.0,125,223,348,4,14,5,21.32
7086,1,0,1,1,22.14,25.76,28,16.9979,115,237,352,4,15,5,22.14
7087,1,0,1,1,22.96,26.515,26,16.9979,113,350,463,4,16,5,22.96
7088,1,0,1,1,22.96,26.515,24,11.0014,117,621,738,4,17,5,22.96
7089,1,0,1,1,22.14,25.76,26,8.9981,107,564,671,4,18,5,22.14
7090,1,0,1,1,22.14,25.76,24,11.0014,75,352,427,4,19,5,22.14
7091,1,0,1,1,20.5,24.24,29,8.9981,44,242,286,4,20,5,20.5
7092,1,0,1,1,20.5,24.24,36,0.0,36,153,189,4,21,5,20.5
7093,1,0,1,1,18.04,21.97,62,7.0015,34,181,215,4,22,5,18.04
7094,1,0,1,1,17.22,21.21,62,6.0032,35,163,198,4,23,5,17.22
7095,1,0,0,1,16.4,20.455,58,8.9981,11,85,96,4,0,6,16.4
7096,1,0,0,1,16.4,20.455,58,8.9981,10,60,70,4,1,6,16.4
7097,1,0,0,1,15.58,19.695,66,8.9981,3,53,56,4,2,6,15.58
7098,1,0,0,1,14.76,18.18,66,6.0032,6,26,32,4,3,6,14.76
7099,1,0,0,1,14.76,18.18,71,7.0015,5,9,14,4,4,6,14.76
7100,1,0,0,1,14.76,18.18,66,7.0015,2,5,7,4,5,6,14.76
7101,1,0,0,1,13.94,16.665,76,11.0014,2,19,21,4,6,6,13.94
7102,1,0,0,1,14.76,18.18,71,7.0015,8,56,64,4,7,6,14.76
7103,1,0,0,1,14.76,17.425,71,8.9981,24,136,160,4,8,6,14.76
7104,1,0,0,1,17.22,21.21,54,8.9981,59,206,265,4,9,6,17.22
7105,1,0,0,1,18.86,22.725,51,11.0014,139,267,406,4,10,6,18.86
7106,1,0,0,1,21.32,25.0,45,12.998,207,357,564,4,11,6,21.32
7107,1,0,0,1,23.78,27.275,35,16.9979,274,404,678,4,12,6,23.78
7108,1,0,0,1,25.42,31.06,33,19.9995,308,370,678,4,13,6,25.42
7109,1,0,0,2,26.24,31.06,27,30.0026,288,372,660,4,14,6,26.24
7110,1,0,0,2,26.24,31.06,27,23.9994,311,347,658,4,15,6,26.24
7111,1,0,0,2,26.24,31.06,27,23.9994,253,329,582,4,16,6,26.24
7112,1,0,0,2,25.42,31.06,33,16.9979,251,309,560,4,17,6,25.42
7113,1,0,0,2,25.42,31.06,35,15.0013,197,284,481,4,18,6,25.42
7114,1,0,0,2,24.6,31.06,40,11.0014,163,296,459,4,19,6,24.6
7115,1,0,0,2,22.96,26.515,46,8.9981,112,209,321,4,20,6,22.96
7116,1,0,0,2,22.96,26.515,43,8.9981,53,167,220,4,21,6,22.96
7117,1,0,0,2,22.14,25.76,52,11.0014,64,148,212,4,22,6,22.14
7118,1,0,0,2,22.14,25.76,56,12.998,45,151,196,4,23,6,22.14
7119,1,0,0,2,22.14,25.76,56,12.998,30,94,124,4,0,7,22.14
7120,1,0,0,2,22.14,25.76,56,11.0014,17,89,106,4,1,7,22.14
7121,1,0,0,2,22.14,25.76,56,7.0015,20,54,74,4,2,7,22.14
7122,1,0,0,2,21.32,25.0,59,8.9981,18,27,45,4,3,7,21.32
7123,1,0,0,2,22.14,25.76,52,0.0,2,10,12,4,4,7,22.14
7124,1,0,0,1,20.5,24.24,68,11.0014,4,6,10,4,5,7,20.5
7125,1,0,0,1,20.5,24.24,63,8.9981,5,11,16,4,6,7,20.5
7126,1,0,0,1,20.5,24.24,63,7.0015,16,30,46,4,7,7,20.5
7127,1,0,0,1,21.32,25.0,59,0.0,33,64,97,4,8,7,21.32
7128,1,0,0,1,22.14,25.76,56,15.0013,97,154,251,4,9,7,22.14
7129,1,0,0,1,23.78,27.275,53,15.0013,186,235,421,4,10,7,23.78
7130,1,0,0,1,25.42,31.06,46,19.9995,227,301,528,4,11,7,25.42
7131,1,0,0,1,26.24,31.06,44,19.0012,275,360,635,4,12,7,26.24
7132,1,0,0,1,27.06,31.06,44,19.0012,298,383,681,4,13,7,27.06
7133,1,0,0,1,28.7,31.82,39,19.0012,282,346,628,4,14,7,28.22793063119112
7134,1,0,0,1,28.7,31.82,39,26.0027,266,351,617,4,15,7,28.22793063119112
7135,1,0,0,1,29.52,32.575,39,23.9994,286,330,616,4,16,7,29.051566959763978
7136,1,0,0,1,28.7,31.82,42,22.0028,262,361,623,4,17,7,28.7
7137,1,0,0,1,28.7,31.82,42,16.9979,184,295,479,4,18,7,28.7
7138,1,0,0,1,28.7,31.82,42,16.9979,114,265,379,4,19,7,28.7
7139,1,0,0,1,26.24,31.06,50,15.0013,86,205,291,4,20,7,26.24
7140,1,0,0,1,25.42,31.06,57,16.9979,76,153,229,4,21,7,25.42
7141,1,0,0,1,27.88,31.82,44,23.9994,37,97,134,4,22,7,27.88
7142,1,0,0,1,27.06,31.06,50,26.0027,25,65,90,4,23,7,27.06
7143,1,1,0,1,26.24,31.06,53,22.0028,15,26,41,4,0,1,26.24
7144,1,1,0,1,25.42,30.305,61,23.9994,7,21,28,4,1,1,25.42
7145,1,1,0,1,24.6,30.305,64,16.9979,5,9,14,4,2,1,24.6
7146,1,1,0,1,23.78,27.275,68,12.998,3,5,8,4,3,1,23.78
7147,1,1,0,1,22.14,25.76,77,15.0013,0,6,6,4,4,1,22.14
7148,1,1,0,1,22.14,25.76,77,15.0013,4,34,38,4,5,1,22.14
7149,1,1,0,1,21.32,25.0,83,11.0014,10,123,133,4,6,1,21.32
7150,1,1,0,1,21.32,25.0,83,8.9981,20,367,387,4,7,1,21.32
7151,1,1,0,2,22.96,26.515,83,11.0014,48,549,597,4,8,1,22.96
7152,1,1,0,1,25.42,30.305,69,15.0013,59,238,297,4,9,1,25.42
7153,1,1,0,1,25.42,30.305,69,16.9979,75,149,224,4,10,1,25.42
7154,1,1,0,1,26.24,30.305,65,16.9979,115,136,251,4,11,1,26.24
7155,1,1,0,1,27.88,31.82,57,16.9979,75,196,271,4,12,1,27.88
7156,1,1,0,1,30.34,33.335,45,19.9995,79,184,263,4,13,1,30.34
7157,1,1,0,1,31.16,34.09,45,22.0028,105,183,288,4,14,1,31.16
7158,1,1,0,1,32.8,34.85,33,30.0026,81,194,275,4,15,1,32.19567213953776
7159,1,1,0,1,32.8,34.85,33,31.0009,92,266,358,4,16,1,32.19567213953776
7160,1,1,0,1,32.8,34.85,33,26.0027,111,601,712,4,17,1,32.19567213953776
7161,1,1,0,1,32.8,34.85,31,26.0027,87,589,676,4,18,1,31.89472286019558
7162,1,1,0,1,31.16,33.335,35,26.0027,61,461,522,4,19,1,30.443060998443382
7163,1,1,0,1,30.34,32.575,37,19.9995,48,327,375,4,20,1,29.736852418374788
7164,1,1,0,1,27.88,31.82,51,16.9979,39,232,271,4,21,1,27.88
7165,1,1,0,1,27.88,31.82,51,16.9979,35,179,214,4,22,1,27.88
7166,1,1,0,1,28.7,31.82,45,19.9995,24,97,121,4,23,1,28.7
7167,1,0,1,1,27.06,31.06,54,12.998,10,33,43,4,0,2,27.06
7168,1,0,1,1,26.24,31.06,57,11.0014,6,5,11,4,1,2,26.24
7169,1,0,1,1,22.96,26.515,83,7.0015,1,3,4,4,2,2,22.96
7170,1,0,1,1,22.96,26.515,83,6.0032,0,6,6,4,3,2,22.96
7171,1,0,1,1,27.06,31.06,44,15.0013,3,6,9,4,4,2,27.06
7172,1,0,1,1,24.6,31.06,53,16.9979,1,29,30,4,5,2,24.6
7173,1,0,1,1,24.6,31.06,46,16.9979,8,136,144,4,6,2,24.6
7174,1,0,1,1,24.6,31.06,43,16.9979,18,443,461,4,7,2,24.6
7175,1,0,1,1,24.6,31.06,43,15.0013,42,631,673,4,8,2,24.6
7176,1,0,1,1,24.6,31.06,38,32.9975,71,329,400,4,9,2,24.6
7177,1,0,1,1,24.6,31.06,38,27.9993,52,165,217,4,10,2,24.6
7178,1,0,1,1,24.6,31.06,33,27.9993,65,174,239,4,11,2,24.6
7179,1,0,1,1,24.6,31.06,33,23.9994,65,179,244,4,12,2,24.6
7180,1,0,1,1,25.42,31.06,29,16.9979,52,187,239,4,13,2,25.42
7181,1,0,1,1,26.24,31.06,27,19.0012,59,198,257,4,14,2,26.24
7182,1,0,1,1,27.06,31.06,24,22.0028,91,217,308,4,15,2,26.24324645892901
7183,1,0,1,1,27.88,31.06,22,23.9994,50,320,370,4,16,2,26.714062856752385
7184,1,0,1,1,26.24,30.305,25,19.9995,108,673,781,4,17,2,26.24
7185,1,0,1,1,26.24,30.305,25,19.0012,105,670,775,4,18,2,26.24
7186,1,0,1,1,24.6,30.305,26,16.9979,73,464,537,4,19,2,24.6
7187,1,0,1,1,24.6,30.305,23,19.0012,44,358,402,4,20,2,24.6
7188,1,0,1,1,22.96,26.515,26,19.9995,37,260,297,4,21,2,22.96
7189,1,0,1,1,22.14,25.76,30,16.9979,18,144,162,4,22,2,22.14
7190,1,0,1,1,22.14,25.76,32,15.0013,10,72,82,4,23,2,22.14
7191,1,0,1,1,22.14,25.76,32,11.0014,3,35,38,4,0,3,22.14
7192,1,0,1,1,21.32,25.0,34,12.998,1,13,14,4,1,3,21.32
7193,1,0,1,2,20.5,24.24,42,12.998,1,8,9,4,2,3,20.5
7194,1,0,1,2,20.5,24.24,42,15.0013,0,6,6,4,3,3,20.5
7195,1,0,1,2,20.5,24.24,42,19.0012,0,7,7,4,4,3,20.5
7196,1,0,1,2,20.5,24.24,39,19.0012,0,34,34,4,5,3,20.5
7197,1,0,1,2,20.5,24.24,39,19.0012,6,128,134,4,6,3,20.5
7198,1,0,1,2,20.5,24.24,39,12.998,10,408,418,4,7,3,20.5
7199,1,0,1,3,20.5,24.24,39,12.998,25,551,576,4,8,3,20.5
7200,1,0,1,3,19.68,23.485,44,19.9995,20,245,265,4,9,3,19.68
7201,1,0,1,3,19.68,23.485,47,15.0013,31,116,147,4,10,3,19.68
7202,1,0,1,3,18.86,22.725,47,16.9979,14,105,119,4,11,3,18.86
7203,1,0,1,3,18.86,22.725,51,7.0015,15,95,110,4,12,3,18.86
7204,1,0,1,3,18.86,22.725,59,0.0,13,51,64,4,13,3,18.86
7205,1,0,1,3,18.04,21.97,72,7.0015,8,43,51,4,14,3,18.04
7206,1,0,1,3,17.22,21.21,77,12.998,10,88,98,4,15,3,17.22
7207,1,0,1,2,17.22,21.21,77,15.0013,36,199,235,4,16,3,17.22
7208,1,0,1,2,17.22,21.21,77,12.998,46,442,488,4,17,3,17.22
7209,1,0,1,2,17.22,21.21,77,0.0,27,478,505,4,18,3,17.22
7210,1,0,1,2,17.22,21.21,77,8.9981,26,342,368,4,19,3,17.22
7211,1,0,1,2,17.22,21.21,77,7.0015,8,252,260,4,20,3,17.22
7212,1,0,1,2,17.22,21.21,82,6.0032,24,165,189,4,21,3,17.22
7213,1,0,1,2,17.22,21.21,77,6.0032,9,153,162,4,22,3,17.22
7214,1,0,1,2,17.22,21.21,77,0.0,14,56,70,4,23,3,17.22
7215,1,0,1,3,17.22,21.21,77,0.0,5,20,25,4,0,4,17.22
7216,1,0,1,3,17.22,21.21,77,7.0015,2,11,13,4,1,4,17.22
7217,1,0,1,2,17.22,21.21,77,0.0,2,4,6,4,2,4,17.22
7218,1,0,1,2,17.22,21.21,77,0.0,1,3,4,4,3,4,17.22
7219,1,0,1,2,17.22,21.21,71,0.0,0,4,4,4,4,4,17.22
7220,1,0,1,1,16.4,20.455,82,0.0,0,30,30,4,5,4,16.4
7221,1,0,1,2,16.4,20.455,82,7.0015,4,116,120,4,6,4,16.4
7222,1,0,1,2,16.4,20.455,82,8.9981,15,391,406,4,7,4,16.4
7223,1,0,1,2,17.22,21.21,82,7.0015,26,651,677,4,8,4,17.22
7224,1,0,1,2,18.86,22.725,72,0.0,31,270,301,4,9,4,18.86
7225,1,0,1,1,19.68,23.485,63,6.0032,46,143,189,4,10,4,19.68
7226,1,0,1,1,21.32,25.0,48,0.0,46,183,229,4,11,4,21.32
7227,1,0,1,1,22.14,25.76,49,0.0,51,213,264,4,12,4,22.14
7228,1,0,1,1,22.96,26.515,46,0.0,52,186,238,4,13,4,22.96
7229,1,0,1,1,23.78,27.275,43,0.0,54,183,237,4,14,4,23.78
7230,1,0,1,1,24.6,31.06,43,0.0,66,196,262,4,15,4,24.6
7231,1,0,1,1,25.42,31.06,41,7.0015,63,324,387,4,16,4,25.42
7232,1,0,1,1,24.6,31.06,43,6.0032,85,663,748,4,17,4,24.6
7233,1,0,1,1,24.6,31.06,43,6.0032,99,677,776,4,18,4,24.6
7234,1,0,1,1,23.78,27.275,46,8.9981,70,516,586,4,19,4,23.78
7235,1,0,1,1,22.96,26.515,49,15.0013,52,352,404,4,20,4,22.96
