season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,day_light,day_length,months,hours,years,week_days
4,0,1,2,26.24,31.06,29,0.0,55,212,1,42922.0,3,12,2012,3
4,0,1,1,27.06,31.06,27,15.0013,57,197,1,42922.0,3,13,2012,3
4,0,1,1,28.7,31.82,23,22.0028,61,163,1,42922.0,3,14,2012,3
4,0,1,1,28.7,31.82,24,0.0,86,197,1,42922.0,3,15,2012,3
4,0,1,1,29.52,31.82,25,12.998,78,278,1,42922.0,3,16,2012,3
4,0,1,1,28.7,31.82,28,6.0032,140,642,1,42922.0,3,17,2012,3
4,0,1,1,28.7,31.82,32,0.0,102,647,1,42922.0,3,18,2012,3
4,0,1,1,26.24,31.06,33,11.0014,70,402,1,42922.0,3,19,2012,3
4,0,1,1,25.42,31.06,35,7.0015,44,286,0,42922.0,3,20,2012,3
4,0,1,1,24.6,31.06,40,6.0032,47,241,0,42922.0,3,21,2012,3
4,0,1,1,21.32,25.0,55,8.9981,43,159,0,42922.0,3,22,2012,3
4,0,1,1,22.96,26.515,43,11.0014,19,72,0,42922.0,3,23,2012,3
4,0,1,1,22.14,25.76,49,8.9981,14,46,0,43075.0,3,0,2012,4
4,0,1,1,20.5,24.24,59,7.0015,15,8,0,43075.0,3,1,2012,4
4,0,1,1,20.5,24.24,59,0.0,14,5,0,43075.0,3,2,2012,4
4,0,1,1,20.5,24.24,63,0.0,0,7,0,43075.0,3,3,2012,4
4,0,1,1,18.04,21.97,77,7.0015,11,3,0,43075.0,3,4,2012,4
4,0,1,1,18.86,22.725,67,0.0,2,24,0,43075.0,3,5,2012,4
4,0,1,1,18.04,21.97,72,6.0032,4,113,0,43075.0,3,6,2012,4
4,0,1,1,18.04,21.97,72,6.0032,14,367,0,43075.0,3,7,2012,4
4,0,1,1,18.04,21.97,77,7.0015,21,602,1,43075.0,3,8,2012,4
4,0,1,1,19.68,23.485,77,6.0032,30,285,1,43075.0,3,9,2012,4
4,0,1,1,21.32,25.0,68,7.0015,34,130,1,43075.0,3,10,2012,4
4,0,1,1,22.96,26.515,60,8.9981,60,151,1,43075.0,3,11,2012,4
4,0,1,2,25.42,31.06,50,8.9981,59,206,1,43075.0,3,12,2012,4
4,0,1,2,27.06,31.06,41,6.0032,62,211,1,43075.0,3,13,2012,4
4,0,1,2,29.52,32.575,30,7.0015,81,177,1,43075.0,3,14,2012,4
4,0,1,1,29.52,32.575,32,15.0013,100,187,1,43075.0,3,15,2012,4
4,0,1,1,29.52,32.575,37,26.0027,95,331,1,43075.0,3,16,2012,4
4,0,1,1,28.7,31.82,39,16.9979,79,634,1,43075.0,3,17,2012,4
4,0,1,1,27.06,31.06,44,19.0012,98,648,1,43075.0,3,18,2012,4
4,0,1,2,26.24,31.06,50,12.998,72,353,1,43075.0,3,19,2012,4
4,0,1,2,23.78,27.275,60,23.9994,60,270,0,43075.0,3,20,2012,4
4,0,1,1,22.14,25.76,68,19.0012,36,207,0,43075.0,3,21,2012,4
4,0,1,1,21.32,25.0,68,8.9981,32,137,0,43075.0,3,22,2012,4
4,0,1,1,19.68,23.485,72,12.998,12,85,0,43075.0,3,23,2012,4
4,0,1,1,18.04,21.97,77,16.9979,8,49,0,43227.0,3,0,2012,5
4,0,1,2,17.22,21.21,82,22.0028,4,22,0,43227.0,3,1,2012,5
4,0,1,2,17.22,21.21,82,12.998,0,4,0,43227.0,3,2,2012,5
4,0,1,2,16.4,20.455,87,19.0012,0,3,0,43227.0,3,3,2012,5
4,0,1,2,16.4,20.455,87,16.9979,0,3,0,43227.0,3,4,2012,5
4,0,1,2,16.4,20.455,87,15.0013,2,30,0,43227.0,3,5,2012,5
4,0,1,2,16.4,20.455,87,11.0014,3,96,0,43227.0,3,6,2012,5
4,0,1,2,16.4,20.455,87,12.998,13,265,0,43227.0,3,7,2012,5
4,0,1,2,16.4,20.455,87,15.0013,28,534,1,43227.0,3,8,2012,5
4,0,1,2,17.22,21.21,82,0.0,35,277,1,43227.0,3,9,2012,5
4,0,1,2,16.4,20.455,87,6.0032,44,136,1,43227.0,3,10,2012,5
4,0,1,2,18.04,21.97,77,0.0,40,167,1,43227.0,3,11,2012,5
4,0,1,2,18.04,21.97,82,8.9981,72,222,1,43227.0,3,12,2012,5
4,0,1,2,18.86,22.725,77,6.0032,52,208,1,43227.0,3,13,2012,5
4,0,1,2,19.68,23.485,72,0.0,56,146,1,43227.0,3,14,2012,5
4,0,1,3,18.86,22.725,82,7.0015,19,88,1,43227.0,3,15,2012,5
4,0,1,3,19.68,23.485,77,0.0,18,111,1,43227.0,3,16,2012,5
4,0,1,3,19.68,23.485,82,6.0032,23,235,1,43227.0,3,17,2012,5
4,0,1,3,19.68,23.485,82,6.0032,31,377,1,43227.0,3,18,2012,5
4,0,1,2,18.86,22.725,88,0.0,23,273,1,43227.0,3,19,2012,5
4,0,1,1,18.86,22.725,88,0.0,31,204,0,43227.0,3,20,2012,5
4,0,1,2,18.04,21.97,94,0.0,8,144,0,43227.0,3,21,2012,5
4,0,1,2,18.04,21.97,94,0.0,16,132,0,43227.0,3,22,2012,5
4,0,1,2,18.04,21.97,94,0.0,22,104,0,43227.0,3,23,2012,5
4,0,0,2,18.04,21.97,94,6.0032,13,87,0,43381.0,3,0,2012,6
4,0,0,2,18.04,21.97,94,0.0,12,57,0,43381.0,3,1,2012,6
4,0,0,2,18.04,21.97,88,0.0,10,32,0,43381.0,3,2,2012,6
4,0,0,2,18.04,21.97,88,0.0,2,24,0,43381.0,3,3,2012,6
4,0,0,2,17.22,21.21,94,0.0,0,2,0,43381.0,3,4,2012,6
4,0,0,2,17.22,21.21,94,6.0032,5,3,0,43381.0,3,5,2012,6
4,0,0,2,17.22,21.21,94,12.998,1,29,0,43381.0,3,6,2012,6
4,0,0,2,16.4,20.455,100,8.9981,29,57,0,43381.0,3,7,2012,6
4,0,0,2,17.22,21.21,94,7.0015,63,155,1,43381.0,3,8,2012,6
4,0,0,2,18.04,21.97,88,6.0032,104,217,1,43381.0,3,9,2012,6
4,0,0,2,20.5,24.24,77,6.0032,140,303,1,43381.0,3,10,2012,6
4,0,0,2,21.32,25.0,77,8.9981,226,359,1,43381.0,3,11,2012,6
4,0,0,1,22.96,26.515,68,11.0014,286,365,1,43381.0,3,12,2012,6
4,0,0,1,24.6,30.305,60,7.0015,286,400,1,43381.0,3,13,2012,6
4,0,0,1,25.42,31.06,53,6.0032,352,338,1,43381.0,3,14,2012,6
4,0,0,1,26.24,31.06,53,8.9981,357,322,1,43381.0,3,15,2012,6
4,0,0,1,26.24,31.06,50,0.0,367,318,1,43381.0,3,16,2012,6
4,0,0,1,26.24,31.06,50,8.9981,291,357,1,43381.0,3,17,2012,6
4,0,0,1,25.42,31.06,57,19.9995,221,339,1,43381.0,3,18,2012,6
4,0,0,1,23.78,27.275,64,19.0012,155,262,1,43381.0,3,19,2012,6
4,0,0,1,22.96,26.515,64,12.998,89,182,0,43381.0,3,20,2012,6
4,0,0,1,22.14,25.76,68,11.0014,54,169,0,43381.0,3,21,2012,6
4,0,0,1,22.14,25.76,68,0.0,58,153,0,43381.0,3,22,2012,6
4,0,0,1,20.5,24.24,77,11.0014,34,151,0,43381.0,3,23,2012,6
4,0,0,1,18.86,22.725,88,12.998,27,80,0,43534.0,3,0,2012,7
4,0,0,1,18.86,22.725,82,8.9981,25,88,0,43534.0,3,1,2012,7
4,0,0,2,18.86,22.725,82,7.0015,15,41,0,43534.0,3,2,2012,7
4,0,0,2,18.04,21.97,88,8.9981,3,15,0,43534.0,3,3,2012,7
4,0,0,2,17.22,21.21,94,11.0014,6,8,0,43534.0,3,4,2012,7
4,0,0,2,16.4,20.455,94,7.0015,0,6,0,43534.0,3,5,2012,7
4,0,0,2,16.4,20.455,94,7.0015,2,9,0,43534.0,3,6,2012,7
4,0,0,3,17.22,21.21,88,11.0014,17,25,0,43534.0,3,7,2012,7
4,0,0,2,17.22,21.21,88,7.0015,25,71,1,43534.0,3,8,2012,7
4,0,0,2,17.22,21.21,88,6.0032,65,113,1,43534.0,3,9,2012,7
4,0,0,2,17.22,21.21,88,7.0015,139,212,1,43534.0,3,10,2012,7
4,0,0,2,18.04,21.97,82,11.0014,129,239,1,43534.0,3,11,2012,7
4,0,0,2,18.04,21.97,88,8.9981,222,281,1,43534.0,3,12,2012,7
4,0,0,2,18.86,22.725,82,11.0014,198,346,1,43534.0,3,13,2012,7
4,0,0,2,20.5,24.24,77,6.0032,218,303,1,43534.0,3,14,2012,7
4,0,0,1,22.14,25.76,68,6.0032,240,314,1,43534.0,3,15,2012,7
4,0,0,1,22.14,25.76,73,6.0032,229,312,1,43534.0,3,16,2012,7
4,0,0,1,22.96,26.515,64,6.0032,233,308,1,43534.0,3,17,2012,7
4,0,0,1,22.96,26.515,64,11.0014,165,294,1,43534.0,3,18,2012,7
4,0,0,1,22.96,26.515,64,11.0014,118,234,1,43534.0,3,19,2012,7
4,0,0,1,21.32,25.0,77,8.9981,59,139,0,43534.0,3,20,2012,7
4,0,0,1,21.32,25.0,72,6.0032,44,129,0,43534.0,3,21,2012,7
4,0,0,1,20.5,24.24,77,7.0015,21,79,0,43534.0,3,22,2012,7
4,0,0,1,19.68,23.485,82,11.0014,7,39,0,43534.0,3,23,2012,7
4,0,1,1,19.68,23.485,82,7.0015,4,19,0,43687.0,3,0,2012,1
4,0,1,1,18.86,22.725,88,7.0015,0,15,0,43687.0,3,1,2012,1
4,0,1,1,18.86,22.725,88,11.0014,1,7,0,43687.0,3,2,2012,1
4,0,1,1,18.86,22.725,88,6.0032,0,2,0,43687.0,3,3,2012,1
4,0,1,1,18.04,21.97,94,0.0,0,3,0,43687.0,3,4,2012,1
4,0,1,1,18.04,21.97,94,0.0,0,31,0,43687.0,3,5,2012,1
4,0,1,1,18.86,22.725,88,8.9981,2,118,0,43687.0,3,6,2012,1
4,0,1,1,18.86,22.725,88,12.998,25,329,0,43687.0,3,7,2012,1
4,0,1,1,18.86,22.725,88,7.0015,16,563,1,43687.0,3,8,2012,1
4,0,1,1,20.5,24.24,72,11.0014,55,276,1,43687.0,3,9,2012,1
4,0,1,1,21.32,25.0,72,8.9981,56,128,1,43687.0,3,10,2012,1
4,0,1,1,22.96,26.515,68,11.0014,56,145,1,43687.0,3,11,2012,1
4,0,1,1,24.6,30.305,64,16.9979,71,211,1,43687.0,3,12,2012,1
4,0,1,1,25.42,30.305,61,16.9979,69,194,1,43687.0,3,13,2012,1
4,0,1,2,26.24,31.06,57,12.998,60,200,1,43687.0,3,14,2012,1
4,0,1,1,26.24,31.06,57,15.0013,97,189,1,43687.0,3,15,2012,1
4,0,1,1,27.06,31.06,50,15.0013,65,320,1,43687.0,3,16,2012,1
4,0,1,1,26.24,31.06,53,15.0013,106,615,1,43687.0,3,17,2012,1
4,0,1,1,26.24,31.06,57,16.9979,120,681,1,43687.0,3,18,2012,1
4,0,1,1,25.42,30.305,61,15.0013,86,463,1,43687.0,3,19,2012,1
4,0,1,1,24.6,30.305,64,15.0013,34,296,0,43687.0,3,20,2012,1
4,0,1,1,24.6,30.305,64,11.0014,33,190,0,43687.0,3,21,2012,1
4,0,1,2,22.96,26.515,73,11.0014,17,131,0,43687.0,3,22,2012,1
4,0,1,2,22.96,26.515,78,8.9981,9,45,0,43687.0,3,23,2012,1
1,0,0,2,14.76,16.665,76,16.9979,8,59,0,45669.0,4,0,2012,7
1,0,0,2,14.76,17.425,76,11.0014,13,49,0,45669.0,4,1,2012,7
1,0,0,2,14.76,17.425,76,11.0014,20,61,0,45669.0,4,2,2012,7
1,0,0,2,13.94,16.665,81,8.9981,4,21,0,45669.0,4,3,2012,7
1,0,0,2,13.94,17.425,81,6.0032,3,9,0,45669.0,4,4,2012,7
1,0,0,2,13.94,17.425,81,6.0032,8,10,0,45669.0,4,5,2012,7
1,0,0,2,14.76,17.425,76,8.9981,9,88,0,45669.0,4,6,2012,7
1,0,0,2,14.76,17.425,71,8.9981,29,55,1,45669.0,4,7,2012,7
1,0,0,2,14.76,18.18,76,6.0032,37,88,1,45669.0,4,8,2012,7
1,0,0,2,14.76,17.425,81,8.9981,102,173,1,45669.0,4,9,2012,7
1,0,0,2,16.4,20.455,71,7.0015,132,228,1,45669.0,4,10,2012,7
1,0,0,2,16.4,20.455,71,12.998,180,271,1,45669.0,4,11,2012,7
1,0,0,2,17.22,21.21,67,15.0013,187,258,1,45669.0,4,12,2012,7
1,0,0,2,18.04,21.97,62,12.998,190,274,1,45669.0,4,13,2012,7
1,0,0,2,19.68,23.485,55,15.0013,283,278,1,45669.0,4,14,2012,7
1,0,0,1,20.5,24.24,55,16.9979,295,278,1,45669.0,4,15,2012,7
1,0,0,1,21.32,25.0,52,16.9979,236,275,1,45669.0,4,16,2012,7
1,0,0,1,21.32,25.0,55,19.0012,232,323,1,45669.0,4,17,2012,7
1,0,0,1,21.32,25.0,52,19.9995,153,279,1,45669.0,4,18,2012,7
1,0,0,1,21.32,25.0,55,15.0013,110,236,1,45669.0,4,19,2012,7
1,0,0,2,20.5,24.24,59,15.0013,66,166,0,45669.0,4,20,2012,7
1,0,0,2,20.5,24.24,59,11.0014,33,101,0,45669.0,4,21,2012,7
1,0,0,3,20.5,24.24,63,7.0015,7,61,0,45669.0,4,22,2012,7
1,0,0,3,18.86,22.725,72,0.0,10,53,0,45669.0,4,23,2012,7
1,0,1,3,18.04,21.97,82,7.0015,6,11,0,45820.0,4,0,2012,1
1,0,1,3,17.22,21.21,88,6.0032,0,5,0,45820.0,4,1,2012,1
1,0,1,3,18.04,21.97,94,8.9981,2,3,0,45820.0,4,2,2012,1
1,0,1,1,16.4,20.455,76,32.9975,2,2,0,45820.0,4,4,2012,1
1,0,1,1,16.4,20.455,76,32.9975,2,22,0,45820.0,4,5,2012,1
1,0,1,1,14.76,15.91,71,31.0009,6,104,0,45820.0,4,6,2012,1
1,0,1,1,13.94,15.15,66,26.0027,12,294,1,45820.0,4,7,2012,1
1,0,1,1,14.76,16.665,57,22.0028,36,553,1,45820.0,4,8,2012,1
1,0,1,1,15.58,19.695,54,23.9994,52,265,1,45820.0,4,9,2012,1
1,0,1,1,16.4,20.455,50,35.0008,85,119,1,45820.0,4,10,2012,1
1,0,1,1,17.22,21.21,47,30.0026,81,128,1,45820.0,4,11,2012,1
1,0,1,1,18.04,21.97,44,30.0026,100,181,1,45820.0,4,12,2012,1
1,0,1,1,18.86,22.725,36,19.9995,97,184,1,45820.0,4,13,2012,1
1,0,1,1,18.86,22.725,31,27.9993,127,141,1,45820.0,4,14,2012,1
1,0,1,1,19.68,23.485,33,27.9993,132,192,1,45820.0,4,15,2012,1
1,0,1,1,20.5,24.24,34,22.0028,104,291,1,45820.0,4,16,2012,1
1,0,1,1,20.5,24.24,29,19.0012,128,601,1,45820.0,4,17,2012,1
1,0,1,1,20.5,24.24,27,16.9979,75,543,1,45820.0,4,18,2012,1
1,0,1,1,20.5,24.24,27,16.9979,66,428,1,45820.0,4,19,2012,1
1,0,1,1,18.86,22.725,31,11.0014,48,281,0,45820.0,4,20,2012,1
1,0,1,1,18.86,22.725,28,8.9981,24,214,0,45820.0,4,21,2012,1
1,0,1,1,17.22,21.21,44,12.998,17,106,0,45820.0,4,22,2012,1
1,0,1,1,18.04,21.97,35,11.0014,6,60,0,45820.0,4,23,2012,1
1,0,1,1,16.4,20.455,43,8.9981,1,32,0,45971.0,4,0,2012,2
1,0,1,1,15.58,19.695,46,15.0013,0,11,0,45971.0,4,1,2012,2
1,0,1,1,14.76,17.425,53,11.0014,0,5,0,45971.0,4,2,2012,2
1,0,1,1,15.58,19.695,46,0.0,0,3,0,45971.0,4,3,2012,2
1,0,1,1,13.12,16.665,66,6.0032,0,1,0,45971.0,4,4,2012,2
1,0,1,1,13.12,16.665,66,6.0032,2,25,0,45971.0,4,5,2012,2
1,0,1,1,12.3,15.91,61,6.0032,2,98,0,45971.0,4,6,2012,2
1,0,1,1,13.12,16.665,66,6.0032,14,327,1,45971.0,4,7,2012,2
1,0,1,1,13.94,18.18,57,0.0,27,577,1,45971.0,4,8,2012,2
1,0,1,1,17.22,21.21,38,6.0032,54,354,1,45971.0,4,9,2012,2
1,0,1,1,18.04,21.97,33,0.0,77,142,1,45971.0,4,10,2012,2
1,0,1,1,19.68,23.485,23,0.0,91,167,1,45971.0,4,11,2012,2
1,0,1,1,21.32,25.0,25,0.0,101,230,1,45971.0,4,12,2012,2
1,0,1,1,22.96,26.515,19,16.9979,120,225,1,45971.0,4,13,2012,2
1,0,1,1,22.96,26.515,21,15.0013,120,191,1,45971.0,4,14,2012,2
1,0,1,1,24.6,29.545,20,12.998,109,207,1,45971.0,4,15,2012,2
1,0,1,1,25.42,30.305,21,11.0014,145,340,1,45971.0,4,16,2012,2
1,0,1,1,25.42,30.305,17,12.998,123,634,1,45971.0,4,17,2012,2
1,0,1,1,24.6,30.305,26,11.0014,139,661,1,45971.0,4,18,2012,2
1,0,1,1,22.96,26.515,26,7.0015,98,460,1,45971.0,4,19,2012,2
1,0,1,1,22.96,26.515,24,8.9981,54,325,0,45971.0,4,20,2012,2
1,0,1,1,22.14,25.76,45,0.0,33,210,0,45971.0,4,21,2012,2
1,0,1,1,20.5,24.24,51,0.0,25,133,0,45971.0,4,22,2012,2
1,0,1,1,20.5,24.24,59,0.0,13,66,0,45971.0,4,23,2012,2
1,0,1,1,19.68,23.485,48,0.0,18,23,0,46121.0,4,0,2012,3
1,0,1,1,18.86,22.725,59,0.0,0,11,0,46121.0,4,1,2012,3
1,0,1,1,18.86,22.725,51,0.0,0,5,0,46121.0,4,2,2012,3
1,0,1,1,18.04,21.97,58,6.0032,0,3,0,46121.0,4,3,2012,3
1,0,1,1,17.22,21.21,67,6.0032,0,1,0,46121.0,4,4,2012,3
1,0,1,1,17.22,21.21,67,6.0032,0,27,0,46121.0,4,5,2012,3
1,0,1,2,17.22,21.21,58,0.0,6,120,0,46121.0,4,6,2012,3
1,0,1,2,18.04,21.97,62,0.0,12,354,1,46121.0,4,7,2012,3
1,0,1,2,18.04,21.97,72,7.0015,31,653,1,46121.0,4,8,2012,3
1,0,1,2,19.68,23.485,55,8.9981,47,316,1,46121.0,4,9,2012,3
1,0,1,2,22.14,25.76,45,8.9981,68,99,1,46121.0,4,10,2012,3
1,0,1,2,24.6,31.06,43,23.9994,61,152,1,46121.0,4,11,2012,3
1,0,1,2,24.6,31.06,46,27.9993,73,210,1,46121.0,4,12,2012,3
1,0,1,2,24.6,31.06,46,16.9979,70,181,1,46121.0,4,13,2012,3
1,0,1,2,25.42,31.06,46,12.998,82,176,1,46121.0,4,14,2012,3
1,0,1,2,26.24,31.06,44,19.0012,86,182,1,46121.0,4,15,2012,3
1,0,1,2,26.24,31.06,44,19.0012,86,304,1,46121.0,4,16,2012,3
1,0,1,1,27.06,31.06,41,19.9995,99,645,1,46121.0,4,17,2012,3
1,0,1,1,27.06,31.06,41,16.9979,113,646,1,46121.0,4,18,2012,3
1,0,1,1,27.06,31.06,39,15.0013,75,419,1,46121.0,4,19,2012,3
1,0,1,1,26.24,31.06,27,15.0013,39,333,0,46121.0,4,20,2012,3
1,0,1,1,24.6,30.305,23,22.0028,43,255,0,46121.0,4,21,2012,3
1,0,1,1,22.96,26.515,22,11.0014,30,151,0,46121.0,4,22,2012,3
1,0,1,1,21.32,25.0,23,27.9993,19,112,0,46121.0,4,23,2012,3
1,0,1,1,21.32,25.0,23,27.9993,12,33,0,46271.0,4,0,2012,4
1,0,1,1,19.68,23.485,27,22.0028,4,9,0,46271.0,4,1,2012,4
1,0,1,1,18.86,22.725,33,30.0026,7,11,0,46271.0,4,2,2012,4
1,0,1,1,17.22,21.21,41,19.9995,0,5,0,46271.0,4,3,2012,4
1,0,1,1,15.58,19.695,43,19.0012,0,1,0,46271.0,4,4,2012,4
1,0,1,1,15.58,19.695,43,19.0012,1,28,0,46271.0,4,5,2012,4
1,0,1,1,14.76,16.665,46,22.0028,8,118,0,46271.0,4,6,2012,4
1,0,1,1,13.94,16.665,49,12.998,15,339,1,46271.0,4,7,2012,4
1,0,1,1,14.76,17.425,46,15.0013,28,610,1,46271.0,4,8,2012,4
1,0,1,1,16.4,20.455,37,16.9979,61,290,1,46271.0,4,9,2012,4
1,0,1,1,17.22,21.21,35,19.0012,88,158,1,46271.0,4,10,2012,4
1,0,1,2,17.22,21.21,38,15.0013,109,159,1,46271.0,4,11,2012,4
1,0,1,1,18.04,21.97,33,0.0,66,210,1,46271.0,4,12,2012,4
1,0,1,1,18.86,22.725,31,0.0,89,202,1,46271.0,4,13,2012,4
1,0,1,1,18.86,22.725,33,11.0014,143,144,1,46271.0,4,14,2012,4
1,0,1,1,20.5,24.24,31,7.0015,98,171,1,46271.0,4,15,2012,4
1,0,1,1,20.5,24.24,31,12.998,84,318,1,46271.0,4,16,2012,4
1,0,1,1,20.5,24.24,31,11.0014,145,677,1,46271.0,4,17,2012,4
1,0,1,1,20.5,24.24,31,7.0015,80,618,1,46271.0,4,18,2012,4
1,0,1,1,19.68,23.485,31,16.9979,64,423,1,46271.0,4,19,2012,4
1,0,1,1,18.04,21.97,41,12.998,33,279,0,46271.0,4,20,2012,4
1,0,1,1,17.22,21.21,47,12.998,25,209,0,46271.0,4,21,2012,4
1,0,1,1,16.4,20.455,47,12.998,20,129,0,46271.0,4,22,2012,4
1,0,1,1,16.4,20.455,50,8.9981,12,124,0,46271.0,4,23,2012,4
1,0,1,1,16.4,20.455,43,0.0,12,49,0,46421.0,4,0,2012,5
1,0,1,1,14.76,17.425,62,8.9981,10,28,0,46421.0,4,1,2012,5
1,0,1,1,14.76,16.665,50,26.0027,6,5,0,46421.0,4,2,2012,5
1,0,1,1,13.94,15.15,53,22.0028,3,5,0,46421.0,4,3,2012,5
1,0,1,1,13.94,15.91,49,16.9979,2,3,0,46421.0,4,4,2012,5
1,0,1,1,13.12,15.15,53,22.0028,0,23,0,46421.0,4,5,2012,5
1,0,1,1,12.3,13.635,49,26.0027,0,80,0,46421.0,4,6,2012,5
1,0,1,1,12.3,14.395,49,19.0012,15,231,1,46421.0,4,7,2012,5
1,0,1,1,12.3,13.635,49,22.0028,19,489,1,46421.0,4,8,2012,5
1,0,1,1,13.94,15.15,42,22.0028,58,318,1,46421.0,4,9,2012,5
1,0,1,1,14.76,16.665,40,22.0028,81,157,1,46421.0,4,10,2012,5
1,0,1,1,16.4,20.455,37,19.9995,112,179,1,46421.0,4,11,2012,5
1,0,1,1,17.22,21.21,35,19.9995,113,224,1,46421.0,4,12,2012,5
1,0,1,1,18.04,21.97,33,22.0028,173,238,1,46421.0,4,13,2012,5
1,0,1,1,19.68,23.485,29,26.0027,240,250,1,46421.0,4,14,2012,5
1,0,1,1,20.5,24.24,27,19.0012,218,319,1,46421.0,4,15,2012,5
1,0,1,1,20.5,24.24,22,27.9993,184,352,1,46421.0,4,16,2012,5
1,0,1,1,21.32,25.0,23,27.9993,172,483,1,46421.0,4,17,2012,5
1,0,1,1,20.5,24.24,22,31.0009,104,380,1,46421.0,4,18,2012,5
1,0,1,1,19.68,23.485,23,19.9995,115,297,1,46421.0,4,19,2012,5
1,0,1,1,18.86,22.725,24,19.0012,61,191,0,46421.0,4,20,2012,5
1,0,1,1,18.04,21.97,26,8.9981,54,136,0,46421.0,4,21,2012,5
1,0,1,1,16.4,20.455,35,15.0013,34,124,0,46421.0,4,22,2012,5
1,0,1,1,17.22,21.21,30,19.0012,21,92,0,46421.0,4,23,2012,5
1,0,0,1,17.22,21.21,26,19.9995,9,85,0,46571.0,4,0,2012,6
1,0,0,1,16.4,20.455,28,16.9979,9,60,0,46571.0,4,1,2012,6
1,0,0,1,14.76,16.665,29,23.9994,11,25,0,46571.0,4,2,2012,6
1,0,0,1,14.76,16.665,32,16.9979,7,21,0,46571.0,4,3,2012,6
1,0,0,1,13.12,15.91,36,11.0014,3,4,0,46571.0,4,4,2012,6
1,0,0,1,13.12,15.91,33,11.0014,0,2,0,46571.0,4,5,2012,6
1,0,0,1,13.12,15.91,36,12.998,1,18,0,46571.0,4,6,2012,6
1,0,0,1,13.12,15.15,33,19.0012,14,40,1,46571.0,4,7,2012,6
1,0,0,1,13.94,15.91,34,16.9979,29,94,1,46571.0,4,8,2012,6
1,0,0,1,16.4,20.455,30,16.9979,103,173,1,46571.0,4,9,2012,6
1,0,0,1,17.22,21.21,28,16.9979,187,176,1,46571.0,4,10,2012,6
1,0,0,1,18.04,21.97,24,19.9995,251,244,1,46571.0,4,11,2012,6
1,0,0,1,18.86,22.725,23,26.0027,320,270,1,46571.0,4,12,2012,6
1,0,0,1,20.5,24.24,22,12.998,355,288,1,46571.0,4,13,2012,6
1,0,0,1,20.5,24.24,22,19.9995,326,252,1,46571.0,4,14,2012,6
1,0,0,1,21.32,25.0,19,27.9993,321,305,1,46571.0,4,15,2012,6
1,0,0,1,22.14,25.76,19,26.0027,354,261,1,46571.0,4,16,2012,6
1,0,0,1,22.14,25.76,19,27.9993,299,268,1,46571.0,4,17,2012,6
1,0,0,1,22.14,25.76,18,19.9995,227,290,1,46571.0,4,18,2012,6
1,0,0,1,22.14,25.76,16,22.0028,170,243,1,46571.0,4,19,2012,6
1,0,0,1,20.5,24.24,20,15.0013,73,135,0,46571.0,4,20,2012,6
1,0,0,1,20.5,24.24,20,12.998,75,159,0,46571.0,4,21,2012,6
1,0,0,1,19.68,23.485,20,12.998,76,106,0,46571.0,4,22,2012,6
1,0,0,1,18.86,22.725,23,15.0013,32,86,0,46571.0,4,23,2012,6
1,0,0,1,18.04,21.97,24,15.0013,21,64,0,46719.0,4,0,2012,7
1,0,0,1,18.04,21.97,24,15.0013,14,50,0,46719.0,4,1,2012,7
1,0,0,1,18.04,21.97,24,15.0013,7,25,0,46719.0,4,2,2012,7
1,0,0,1,17.22,21.21,26,8.9981,8,18,0,46719.0,4,3,2012,7
1,0,0,1,16.4,20.455,40,0.0,0,7,0,46719.0,4,4,2012,7
1,0,0,1,15.58,19.695,46,0.0,4,8,0,46719.0,4,5,2012,7
1,0,0,1,14.76,18.94,37,0.0,7,21,0,46719.0,4,6,2012,7
1,0,0,1,15.58,19.695,27,11.0014,12,25,1,46719.0,4,7,2012,7
1,0,0,1,16.4,20.455,30,12.998,19,65,1,46719.0,4,8,2012,7
1,0,0,1,18.04,21.97,26,15.0013,71,108,1,46719.0,4,9,2012,7
1,0,0,1,20.5,24.24,25,15.0013,113,186,1,46719.0,4,10,2012,7
1,0,0,1,20.5,24.24,25,19.0012,195,209,1,46719.0,4,11,2012,7
1,0,0,1,22.14,25.76,24,16.9979,198,259,1,46719.0,4,12,2012,7
1,0,0,1,23.78,27.275,23,11.0014,229,254,1,46719.0,4,13,2012,7
1,0,0,1,24.6,29.545,18,30.0026,254,249,1,46719.0,4,14,2012,7
1,0,0,1,25.42,30.305,17,23.9994,260,226,1,46719.0,4,15,2012,7
1,0,0,1,26.24,30.305,19,22.0028,232,244,1,46719.0,4,16,2012,7
1,0,0,1,25.42,30.305,22,19.9995,185,226,1,46719.0,4,17,2012,7
1,0,0,1,25.42,30.305,25,22.0028,151,159,1,46719.0,4,18,2012,7
1,0,0,1,24.6,30.305,23,26.0027,89,187,1,46719.0,4,19,2012,7
1,0,0,1,22.96,26.515,28,27.9993,65,146,0,46719.0,4,20,2012,7
1,0,0,1,21.32,25.0,34,15.0013,53,77,0,46719.0,4,21,2012,7
1,0,0,1,20.5,24.24,36,15.0013,33,85,0,46719.0,4,22,2012,7
1,0,0,1,20.5,24.24,39,16.9979,10,41,0,46719.0,4,23,2012,7
1,0,1,1,19.68,23.485,39,19.0012,8,29,0,46868.0,4,0,2012,1
1,0,1,1,18.86,22.725,41,8.9981,4,12,0,46868.0,4,1,2012,1
